Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
1260.0,Lenovo,2 in 1 Convertible,14,Full HD / Touchscreen 1920x1080,4GB,128GB SSD,Intel HD Graphics 520,Windows 10,1.8kg
1261.0,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 515,Windows 10,1.2kg
1262.0,Dell,Notebook,15.6,1366x768,6GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.3kg
1263.0,Acer,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 400,Linux,2.4kg
1264.0,Dell,Notebook,15.6,1366x768,2GB,500GB HDD,Intel HD Graphics,Windows 10,2.20kg
1265.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6kg
1266.0,HP,Notebook,15.6,Full HD 1920x1080,6GB,1.0TB Hybrid,AMD Radeon R7 M440,Windows 10,2.04kg
1267.0,Dell,Notebook,15.6,1366x768,8GB,1TB HDD,AMD Radeon R5 M430,Linux,2.3kg
1268.0,HP,Netbook,11.6,1366x768,2GB,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.17kg
1269.0,Asus,Notebook,15.6,1366x768,4GB,500GB HDD,Nvidia GeForce 920M,Windows 10,2.2kg
1270.0,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,4GB,128GB SSD,Intel HD Graphics 520,Windows 10,1.8kg
1271.0,Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Intel HD Graphics 520,Windows 10,1.3kg
1272.0,Lenovo,Notebook,14,1366x768,2GB,64GB Flash Storage,Intel HD Graphics,Windows 10,1.5kg
1273.0,HP,Notebook,15.6,1366x768,6GB,1TB HDD,AMD Radeon R5 M330,Windows 10,2.19kg
1274.0,Asus,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics,Windows 10,2.2kg
1275.0,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 515,Windows 10,1.2kg
1276.0,Dell,Notebook,15.6,1366x768,6GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.3kg
1277.0,Acer,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 400,Linux,2.4kg
1278.0,Dell,Notebook,15.6,1366x768,2GB,500GB HDD,Intel HD Graphics,Windows 10,2.20kg
1279.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6kg
1280.0,HP,Notebook,15.6,Full HD 1920x1080,6GB,1.0TB Hybrid,AMD Radeon R7 M440,Windows 10,2.04kg
1281.0,Dell,Notebook,15.6,1366x768,8GB,1TB HDD,AMD Radeon R5 M430,Linux,2.3kg
1282.0,HP,Netbook,11.6,1366x768,2GB,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.17kg
1283.0,Asus,Notebook,15.6,1366x768,4GB,500GB HDD,Nvidia GeForce 920M,Windows 10,2.2kg
1284.0,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,4GB,128GB SSD,Intel HD Graphics 520,Windows 10,1.8kg
1285.0,Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Intel HD Graphics 520,Windows 10,1.3kg
1286.0,Lenovo,Notebook,14,1366x768,2GB,64GB Flash Storage,Intel HD Graphics,Windows 10,1.5kg
1287.0,HP,Notebook,15.6,1366x768,6GB,1TB HDD,AMD Radeon R5 M330,Windows 10,2.19kg
1288.0,Asus,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics,Windows 10,2.2kg
1289.0,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 515,Windows 10,1.2kg
1290.0,Dell,Notebook,15.6,1366x768,6GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.3kg
1291.0,Acer,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 400,Linux,2.4kg
1292.0,Dell,Notebook,15.6,1366x768,2GB,500GB HDD,Intel HD Graphics,Windows 10,2.20kg
1293.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6kg
1294.0,HP,Notebook,15.6,Full HD 1920x1080,6GB,1.0TB Hybrid,AMD Radeon R7 M440,Windows 10,2.04kg
1295.0,Dell,Notebook,15.6,1366x768,8GB,1TB HDD,AMD Radeon R5 M430,Linux,2.3kg
1296.0,HP,Netbook,11.6,1366x768,2GB,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.17kg
1297.0,Asus,Notebook,15.6,1366x768,4GB,500GB HDD,Nvidia GeForce 920M,Windows 10,2.2kg
1298.0,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,4GB,128GB SSD,Intel HD Graphics 520,Windows 10,1.8kg
1299.0,Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Intel HD Graphics 520,Windows 10,1.3kg
1300.0,Lenovo,Notebook,14,1366x768,2GB,64GB Flash Storage,Intel HD Graphics,Windows 10,1.5kg
1301.0,HP,Notebook,15.6,1366x768,6GB,1TB HDD,AMD Radeon R5 M330,Windows 10,2.19kg
1302.0,Asus,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics,Windows 10,2.2kg
